"EE503","NA","D","Friday","EE","3101"
"CE643","NA","D","Friday","CE","3102"
"PH308","NA","D","Friday","PH","4003"
"PH410","NA","D","Friday","PH","4004"
"CH433","NA","D","Friday","CH","4006"
"CH233","NA","D","Friday","CH","4103"
"CH418","NA","D","Friday","CH","4104"
"CE205","NA","D","Friday","CE","4201"
"PH202","NA","D","Friday","PH","4206"
"CE510","NA","D","Friday","CE","4208"
"CL404","NA","D","Friday","CL","4209"
"BT609","NA","D","Friday","BT","4210"
"PH524","NA","D","Friday","PH","4212"
"BT101","III","D","Friday","BT","L2"
"BT101","IV","D","Friday","BT","L3"
"MA547","NA","D","Monday","MA","1002"
"ME224","NA","D","Monday","ME","1003"
"ME691","NA","D","Monday","ME","1004"
"ME224","NA","D","Monday","ME","1005"
"HS604","NA","D","Monday","HS","1102"
"MA224","NA","D","Monday","MA","1103"
"CS204","NA","D","Monday","CS","1201"
"ME532","NA","D","Monday","ME","1203"
"ME532","NA","D","Monday","ME","1G2"
"CS666","NA","D","Monday","CS","2001"
"EE230","NA","D","Monday","EE","2201"
"EE636","NA","D","Monday","EE","2202"
"MA502","NA","D","Monday","MA","2203"
"CH623","NA","D","Monday","CH","3003"
"EE663","NA","D","Monday","EE","3101"
"CE643","NA","D","Monday","CE","3102"
"PH306","NA","D","Monday","PH","4003"
"PH410","NA","D","Monday","PH","4004"
"CH433","NA","D","Monday","CH","4006"
"EE652","NA","D","Monday","EE","4101"
"BT208","NA","D","Monday","BT","4102"
"CH233","NA","D","Monday","CH","4103"
"CH418","NA","D","Monday","CH","4104"
"CE205","NA","D","Monday","CE","4201"
"CL207","NA","D","Monday","CL","4203"
"CE583","NA","D","Monday","CE","4205"
"PH202","NA","D","Monday","PH","4206"
"CE510","NA","D","Monday","CE","4208"
"CL404","NA","D","Monday","CL","4209"
"BT609","NA","D","Monday","BT","4210"
"PH523","NA","D","Monday","PH","4212"
"BT101","III","D","Monday","BT","L2"
"BT101","IV","D","Monday","BT","L3"
"MA547","NA","D","Thursday","MA","1002"
"ME224","NA","D","Thursday","ME","1003"
"ME691","NA","D","Thursday","ME","1004"
"ME224","NA","D","Thursday","ME","1005"
"HS521","NA","D","Thursday","HS","1102"
"MA224","NA","D","Thursday","MA","1103"
"CS204","NA","D","Thursday","CS","1201"
"ME532","NA","D","Thursday","ME","1203"
"ME532","NA","D","Thursday","ME","1G2"
"CS666","NA","D","Thursday","CS","2001"
"EE230","NA","D","Thursday","EE","2201"
"MA502","NA","D","Thursday","MA","2203"
"CH623","NA","D","Thursday","CH","3003"
"CE643","NA","D","Thursday","CE","3102"
"PH306","NA","D","Thursday","PH","4003"
"PH406","NA","D","Thursday","PH","4004"
"CH433","NA","D","Thursday","CH","4006"
"BT208","NA","D","Thursday","BT","4102"
"CH233","NA","D","Thursday","CH","4103"
"CH418","NA","D","Thursday","CH","4104"
"CE205","NA","D","Thursday","CE","4201"
"PH204","NA","D","Thursday","PH","4206"
"CE510","NA","D","Thursday","CE","4208"
"CL404","NA","D","Thursday","CL","4209"
"BT609","NA","D","Thursday","BT","4210"
"PH524","NA","D","Thursday","PH","4212"
"BT101","III","D","Thursday","BT","L2"
"BT101","IV","D","Thursday","BT","L3"
"MA547","NA","D","Wednesday","MA","1002"
"ME615","NA","D","Wednesday","ME","1003"
"ME686","NA","D","Wednesday","ME","1004"
"ME688","NA","D","Wednesday","ME","1005"
"HS621","NA","D","Wednesday","HS","1101"
"MA224","NA","D","Wednesday","MA","1103"
"CS204","NA","D","Wednesday","CS","1201"
"CS666","NA","D","Wednesday","CS","2001"
"EE221","NA","D","Wednesday","EE","2002"
"EE221","NA","D","Wednesday","EE","2201"
"EE221","NA","D","Wednesday","EE","2202"
"MA502","NA","D","Wednesday","MA","2203"
"EE221","NA","D","Wednesday","EE","3101"
"CL642","NA","D","Wednesday","CL","4002"
"PH410","NA","D","Wednesday","PH","4004"
"EE221","NA","D","Wednesday","EE","4101"
"BT208","NA","D","Wednesday","BT","4102"
"PH202","NA","D","Wednesday","PH","4206"
"CL612","NA","D","Wednesday","CL","4209"
"PH531","NA","D","Wednesday","PH","4212"
"BT101","III","D","Wednesday","BT","L2"
"BT101","IV","D","Wednesday","BT","L3"
"MA762","NA","D1","Friday","MA","1002"
"ME616","NA","D1","Friday","ME","1004"
"MA671","NA","D1","Friday","MA","1103"
"MA622","NA","D1","Friday","MA","1104"
"CS549","NA","D1","Friday","CS","1201"
"ME665","NA","D1","Friday","ME","1203"
"EE648","NA","D1","Friday","EE","2002"
"EE351","NA","D1","Friday","EE","2202"
"CS348","NA","D1","Friday","MA","2203"
"EE645","NA","D1","Friday","EE","3101"
"CE623","NA","D1","Friday","CE","3102"
"PH704","NA","D1","Friday","PH","4004"
"CH615","NA","D1","Friday","CH","4006"
"EE631","NA","D1","Friday","EE","4101"
"CH322","NA","D1","Friday","CH","4103"
"CE309","NA","D1","Friday","CE","4201"
"BT305","NA","D1","Friday","BT","4207"
"CE595","NA","D1","Friday","CE","4208"
"PH544","NA","D1","Friday","PH","4212"
"BT101","I","D1","Friday","BT","L2"
"BT101","II","D1","Friday","BT","L3"
"MA762","NA","D1","Monday","MA","1002"
"ME323","NA","D1","Monday","ME","1003"
"ME323","NA","D1","Monday","ME","1005"
"HS622","NA","D1","Monday","HS","1102"
"MA671","NA","D1","Monday","MA","1103"
"MA622","NA","D1","Monday","MA","1104"
"CS549","NA","D1","Monday","CS","1201"
"RT517","NA","D1","Monday","RT","1206"
"EE648","NA","D1","Monday","EE","2002"
"EE351","NA","D1","Monday","EE","2202"
"CS348","NA","D1","Monday","MA","2203"
"EE645","NA","D1","Monday","EE","3101"
"CE623","NA","D1","Monday","CE","3102"
"CL622","NA","D1","Monday","CL","4002"
"CH615","NA","D1","Monday","CH","4006"
"EE631","NA","D1","Monday","EE","4101"
"CH322","NA","D1","Monday","CH","4103"
"CE308","NA","D1","Monday","CE","4201"
"CL314","NA","D1","Monday","CL","4203"
"BT305","NA","D1","Monday","BT","4207"
"CE595","NA","D1","Monday","CE","4208"
"CL614","NA","D1","Monday","CL","4209"
"BT101","I","D1","Monday","BT","L2"
"BT101","II","D1","Monday","BT","L3"
"MA762","NA","D1","Thursday","MA","1002"
"ME323","NA","D1","Thursday","ME","1003"
"ME553","NA","D1","Thursday","ME","1004"
"ME323","NA","D1","Thursday","ME","1005"
"MA671","NA","D1","Thursday","MA","1103"
"MA622","NA","D1","Thursday","MA","1104"
"CS549","NA","D1","Thursday","CS","1201"
"ME670","NA","D1","Thursday","ME","1203"
"RT517","NA","D1","Thursday","RT","1206"
"EE648","NA","D1","Thursday","EE","2002"
"EE351","NA","D1","Thursday","EE","2202"
"CS348","NA","D1","Thursday","MA","2203"
"EE645","NA","D1","Thursday","EE","3101"
"CL623","NA","D1","Thursday","CL","4002"
"PH414","NA","D1","Thursday","PH","4003"
"PH706","NA","D1","Thursday","PH","4004"
"CH615","NA","D1","Thursday","CH","4006"
"EE673","NA","D1","Thursday","EE","4101"
"CH322","NA","D1","Thursday","CH","4103"
"CE309","NA","D1","Thursday","CE","4201"
"CL314","NA","D1","Thursday","CL","4203"
"BT305","NA","D1","Thursday","BT","4207"
"CL617","NA","D1","Thursday","CL","4209"
"PH545","NA","D1","Thursday","PH","4212"
"BT101","I","D1","Thursday","BT","L2"
"BT101","II","D1","Thursday","BT","L3"
"MA762","NA","D1","Wednesday","MA","1002"
"ME323","NA","D1","Wednesday","ME","1003"
"ME323","NA","D1","Wednesday","ME","1005"
"MA671","NA","D1","Wednesday","MA","1103"
"MA622","NA","D1","Wednesday","MA","1104"
"CS549","NA","D1","Wednesday","CS","1201"
"ME522","NA","D1","Wednesday","ME","1G1"
"ME522","NA","D1","Wednesday","ME","1G2"
"CS348","NA","D1","Wednesday","MA","2203"
"CL622","NA","D1","Wednesday","CL","4002"
"CE309","NA","D1","Wednesday","CE","4201"
"CL614","NA","D1","Wednesday","CL","4209"
"BT101","I","D1","Wednesday","BT","L2"
"BT101","II","D1","Wednesday","BT","L3"
"MA591","NA","E","Friday","MA","1002"
"ME605","NA","E","Friday","ME","1005"
"HS203","NA","E","Friday","HS","1006"
"HS517","NA","E","Friday","HS","1101"
"MA519","NA","E","Friday","MA","1103"
"MA505","NA","E","Friday","MA","1104"
"ME672","NA","E","Friday","ME","1203"
"HS220","NA","E","Friday","HS","1207"
"HS212","NA","E","Friday","HS","1G1"
"HS242","NA","E","Friday","HS","1G2"
"CS501","NA","E","Friday","CS","2001"
"EE525","NA","E","Friday","EE","2002"
"HS224","NA","E","Friday","HS","2101"
"HS226","NA","E","Friday","HS","2102"
"EE533","NA","E","Friday","EE","2202"
"MA477","NA","E","Friday","MA","2203"
"CH630","NA","E","Friday","CH","3003"
"EE561","NA","E","Friday","EE","3101"
"CE608","NA","E","Friday","CE","3102"
"HS213","NA","E","Friday","HS","3202"
"HS234","NA","E","Friday","HS","4001"
"PH308","NA","E","Friday","PH","4003"
"PH404","NA","E","Friday","PH","4004"
"HS237","NA","E","Friday","HS","4005"
"CH428","NA","E","Friday","CH","4104"
"CE648","NA","E","Friday","CE","4201"
"BT401","NA","E","Friday","BT","4207"
"CL401","NA","E","Friday","CL","4209"
"PH521","NA","E","Friday","PH","4212"
"HS238","NA","E","Friday","HS","4G3"
"HS239","NA","E","Friday","HS","4G4"
"HS243","NA","E","Friday","HS","L1"
"PH102","III","E","Friday","PH","L2"
"PH102","IV","E","Friday","PH","L3"
"MA591","NA","E","Thursday","MA","1002"
"ME605","NA","E","Thursday","ME","1005"
"HS203","NA","E","Thursday","HS","1006"
"HS517","NA","E","Thursday","HS","1101"
"MA519","NA","E","Thursday","MA","1103"
"MA505","NA","E","Thursday","MA","1104"
"ME672","NA","E","Thursday","ME","1203"
"HS220","NA","E","Thursday","HS","1207"
"HS212","NA","E","Thursday","HS","1G1"
"HS242","NA","E","Thursday","HS","1G2"
"CS501","NA","E","Thursday","CS","2001"
"HS224","NA","E","Thursday","HS","2101"
"HS226","NA","E","Thursday","HS","2102"
"EE551","NA","E","Thursday","EE","2202"
"MA477","NA","E","Thursday","MA","2203"
"CH630","NA","E","Thursday","CH","3003"
"CE608","NA","E","Thursday","CE","3102"
"HS213","NA","E","Thursday","HS","3202"
"HS234","NA","E","Thursday","HS","4001"
"PH304","NA","E","Thursday","PH","4003"
"PH410","NA","E","Thursday","PH","4004"
"HS237","NA","E","Thursday","HS","4005"
"CH428","NA","E","Thursday","CH","4104"
"CE648","NA","E","Thursday","CE","4201"
"CE584","NA","E","Thursday","CE","4205"
"BT401","NA","E","Thursday","BT","4207"
"CL401","NA","E","Thursday","CL","4209"
"BT502","NA","E","Thursday","BT","4210"
"PH523","NA","E","Thursday","PH","4212"
"HS238","NA","E","Thursday","HS","4G3"
"HS239","NA","E","Thursday","HS","4G4"
"HS243","NA","E","Thursday","HS","L1"
"PH102","III","E","Thursday","PH","L2"
"PH102","IV","E","Thursday","PH","L3"
"MA591","NA","E","Tuesday","MA","1002"
"ME615","NA","E","Tuesday","ME","1003"
"ME686","NA","E","Tuesday","ME","1004"
"ME688","NA","E","Tuesday","ME","1005"
"HS623","NA","E","Tuesday","HS","1102"
"MA519","NA","E","Tuesday","MA","1103"
"MA505","NA","E","Tuesday","MA","1104"
"CS501","NA","E","Tuesday","CS","2001"
"EE626","NA","E","Tuesday","EE","2201"
"MA477","NA","E","Tuesday","MA","2203"
"EE333","NA","E","Tuesday","EE","3101"
"EE580","NA","E","Tuesday","EE","4101"
"CL401","NA","E","Tuesday","CL","4209"
"PH102","III","E","Tuesday","PH","L2"
"PH102","IV","E","Tuesday","PH","L3"
"MA591","NA","E","Wednesday","MA","1002"
"ME618","NA","E","Wednesday","ME","1003"
"ME514","NA","E","Wednesday","ME","1004"
"ME619","NA","E","Wednesday","ME","1005"
"HS203","NA","E","Wednesday","HS","1006"
"HS517","NA","E","Wednesday","HS","1101"
"MA519","NA","E","Wednesday","MA","1103"
"MA505","NA","E","Wednesday","MA","1104"
"ME613","NA","E","Wednesday","ME","1203"
"HS220","NA","E","Wednesday","HS","1207"
"HS212","NA","E","Wednesday","HS","1G1"
"HS242","NA","E","Wednesday","HS","1G2"
"CS501","NA","E","Wednesday","CS","2001"
"HS224","NA","E","Wednesday","HS","2101"
"HS226","NA","E","Wednesday","HS","2102"
"EE534","NA","E","Wednesday","EE","2202"
"MA477","NA","E","Wednesday","MA","2203"
"CH630","NA","E","Wednesday","CH","3003"
"CE608","NA","E","Wednesday","CE","3102"
"HS213","NA","E","Wednesday","HS","3202"
"HS234","NA","E","Wednesday","HS","4001"
"PH302","NA","E","Wednesday","PH","4003"
"PH404","NA","E","Wednesday","PH","4004"
"HS237","NA","E","Wednesday","HS","4005"
"CH428","NA","E","Wednesday","CH","4104"
"CE648","NA","E","Wednesday","CE","4201"
"CE583","NA","E","Wednesday","CE","4205"
"BT401","NA","E","Wednesday","BT","4207"
"CL401","NA","E","Wednesday","CL","4209"
"BT502","NA","E","Wednesday","BT","4210"
"PH524","NA","E","Wednesday","PH","4212"
"HS238","NA","E","Wednesday","HS","4G3"
"HS239","NA","E","Wednesday","HS","4G4"
"HS243","NA","E","Wednesday","HS","L1"
"PH102","III","E","Wednesday","PH","L2"
"PH102","IV","E","Wednesday","PH","L3"
"MA642","NA","E1","Friday","MA","1002"
"HS621","NA","E1","Friday","HS","1101"
"MA641","NA","E1","Friday","MA","1103"
"MA691","NA","E1","Friday","MA","1104"
"CS561","NA","E1","Friday","CS","2001"
"EE647","NA","E1","Friday","EE","2002"
"CH419","NA","E1","Friday","CH","2101"
"EE632","NA","E1","Friday","EE","2202"
"MA373","NA","E1","Friday","MA","2203"
"CE652","NA","E1","Friday","CE","3102"
"CL625","NA","E1","Friday","CL","4001"
"PH446","NA","E1","Friday","PH","4003"
"PH702","NA","E1","Friday","PH","4004"
"PH446","NA","E1","Friday","PH","4005"
"CH640","NA","E1","Friday","CH","4006"
"EE646","NA","E1","Friday","EE","4101"
"BT306","NA","E1","Friday","BT","4207"
"PH545","NA","E1","Friday","PH","4212"
"EE657","NA","E1","Friday","EE","L1"
"PH102","I","E1","Friday","PH","L2"
"PH102","II","E1","Friday","PH","L3"
"MA642","NA","E1","Thursday","MA","1002"
"ME325","NA","E1","Thursday","ME","1003"
"ME616","NA","E1","Thursday","ME","1004"
"ME325","NA","E1","Thursday","ME","1005"
"MA641","NA","E1","Thursday","MA","1103"
"MA691","NA","E1","Thursday","MA","1104"
"ME665","NA","E1","Thursday","ME","1203"
"CS561","NA","E1","Thursday","CS","2001"
"EE647","NA","E1","Thursday","EE","2002"
"CH419","NA","E1","Thursday","CH","2101"
"EE632","NA","E1","Thursday","EE","2202"
"MA373","NA","E1","Thursday","MA","2203"
"CE649","NA","E1","Thursday","CE","3102"
"CL625","NA","E1","Thursday","CL","4001"
"PH446","NA","E1","Thursday","PH","4003"
"PH446","NA","E1","Thursday","PH","4005"
"CH640","NA","E1","Thursday","CH","4006"
"EE646","NA","E1","Thursday","EE","4101"
"CE311","NA","E1","Thursday","CE","4201"
"BT306","NA","E1","Thursday","BT","4207"
"PH543","NA","E1","Thursday","PH","4212"
"EE657","NA","E1","Thursday","EE","L1"
"PH102","I","E1","Thursday","PH","L2"
"PH102","II","E1","Thursday","PH","L3"
"MA642","NA","E1","Tuesday","MA","1002"
"ME325","NA","E1","Tuesday","ME","1003"
"ME325","NA","E1","Tuesday","ME","1005"
"MA641","NA","E1","Tuesday","MA","1103"
"MA691","NA","E1","Tuesday","MA","1104"
"RT520","NA","E1","Tuesday","RT","1206"
"ME522","NA","E1","Tuesday","ME","1G1"
"ME522","NA","E1","Tuesday","ME","1G2"
"CS561","NA","E1","Tuesday","CS","2001"
"MA373","NA","E1","Tuesday","MA","2203"
"CE649","NA","E1","Tuesday","CE","3102"
"CH640","NA","E1","Tuesday","CH","4006"
"CE311","NA","E1","Tuesday","CE","4201"
"PH545","NA","E1","Tuesday","PH","4212"
"PH102","I","E1","Tuesday","PH","L2"
"PH102","II","E1","Tuesday","PH","L3"
"MA642","NA","E1","Wednesday","MA","1002"
"ME325","NA","E1","Wednesday","ME","1003"
"ME325","NA","E1","Wednesday","ME","1005"
"MA641","NA","E1","Wednesday","MA","1103"
"MA691","NA","E1","Wednesday","MA","1104"
"RT517","NA","E1","Wednesday","RT","1206"
"CS561","NA","E1","Wednesday","CS","2001"
"EE647","NA","E1","Wednesday","EE","2002"
"CH419","NA","E1","Wednesday","CH","2101"
"EE632","NA","E1","Wednesday","EE","2202"
"MA373","NA","E1","Wednesday","MA","2203"
"CE649","NA","E1","Wednesday","CE","3102"
"CL625","NA","E1","Wednesday","CL","4001"
"PH446","NA","E1","Wednesday","PH","4003"
"PH706","NA","E1","Wednesday","PH","4004"
"PH446","NA","E1","Wednesday","PH","4005"
"CH640","NA","E1","Wednesday","CH","4006"
"EE646","NA","E1","Wednesday","EE","4101"
"CE311","NA","E1","Wednesday","CE","4201"
"BT306","NA","E1","Wednesday","BT","4207"
"CE623","NA","E1","Wednesday","CE","4208"
"EE657","NA","E1","Wednesday","EE","L1"
"PH102","I","E1","Wednesday","PH","L2"
"PH102","II","E1","Wednesday","PH","L3"
"ME607","NA","F","Friday","ME","1003"
"ME680","NA","F","Friday","ME","1005"
"HS604","NA","F","Friday","HS","1102"
"MA212M","NA","F","Friday","MA","1103"
"CS206M","NA","F","Friday","CS","1201"
"ME554","NA","F","Friday","ME","1203"
"EE213M","NA","F","Friday","EE","2002"
"EE642","NA","F","Friday","EE","2201"
"CH501","NA","F","Friday","CH","3003"
"CE307","NA","F","Friday","CE","3102"
"CL252M","NA","F","Friday","CL","4002"
"CL635","NA","F","Friday","CL","4203"
"CL630","NA","F","Friday","CL","4209"
"BT613","NA","F","Friday","BT","4210"
"DD220M","NA","F","Friday","DD","BD2S"
"ME618","NA","F","Monday","ME","1003"
"ME514","NA","F","Monday","ME","1004"
"ME619","NA","F","Monday","ME","1005"
"HS512","NA","F","Monday","HS","1102"
"MA212M","NA","F","Monday","MA","1103"
"CS206M","NA","F","Monday","CS","1201"
"ME613","NA","F","Monday","ME","1203"
"EE213M","NA","F","Monday","EE","2002"
"EE534","NA","F","Monday","EE","2202"
"CH501","NA","F","Monday","CH","3003"
"EE561","NA","F","Monday","EE","3101"
"CL252M","NA","F","Monday","CL","4002"
"CE307","NA","F","Monday","CE","4201"
"CL635","NA","F","Monday","CL","4203"
"CE615","NA","F","Monday","CE","4205"
"CE570","NA","F","Monday","CE","4208"
"CL630","NA","F","Monday","CL","4209"
"BT613","NA","F","Monday","BT","4210"
"DD220M","NA","F","Monday","DD","BD2S"
"ME607","NA","F","Wednesday","ME","1003"
"ME680","NA","F","Wednesday","ME","1005"
"HS503","NA","F","Wednesday","HS","1101"
"MA212M","NA","F","Wednesday","MA","1103"
"CS206M","NA","F","Wednesday","CS","1201"
"ME554","NA","F","Wednesday","ME","1203"
"EE213M","NA","F","Wednesday","EE","2002"
"EE642","NA","F","Wednesday","EE","2201"
"CH501","NA","F","Wednesday","CH","3003"
"EE561","NA","F","Wednesday","EE","3101"
"CL252M","NA","F","Wednesday","CL","4002"
"CE307","NA","F","Wednesday","CE","4201"
"CL635","NA","F","Wednesday","CL","4203"
"CE570","NA","F","Wednesday","CE","4205"
"CL630","NA","F","Wednesday","CL","4209"
"BT613","NA","F","Wednesday","BT","4210"
"CE615","NA","F","Wednesday","CE","4211"
"DD220M","NA","F","Wednesday","DD","BD2S"
"ME321","NA","G","Friday","ME","1003"
"MA312M","NA","G","Friday","MA","1103"
"EE322M","NA","G","Friday","EE","2201"
"CS350M","NA","G","Friday","CS","2204"
"CL352M","NA","G","Friday","CL","4002"
"PH382M","NA","G","Friday","PH","4004"
"DD320M","NA","G","Friday","DD","BD3S"
"ME321","NA","G","Monday","ME","1003"
"MA312M","NA","G","Monday","MA","1103"
"CS350M","NA","G","Monday","CS","2204"
"CL352M","NA","G","Monday","CL","4002"
"PH382M","NA","G","Monday","PH","4004"
"DD320M","NA","G","Monday","DD","BD3S"
"ME321","NA","G","Wednesday","ME","1003"
"MA312M","NA","G","Wednesday","MA","1103"
"EE322M","NA","G","Wednesday","EE","2201"
"CS350M","NA","G","Wednesday","CS","2204"
"CL352M","NA","G","Wednesday","CL","4002"
"PH382M","NA","G","Wednesday","PH","4004"
"DD320M","NA","G","Wednesday","DD","BD3S"
"ME607","NA","H","Thursday","ME","1003"
"HS502","NA","H","Thursday","HS","1102"
"ME554","NA","H","Thursday","ME","1203"
"RT514","NA","H","Thursday","RT","1206"
"EE642","NA","H","Thursday","EE","2201"
"CE307","NA","H","Thursday","CE","3102"
"CE222","NA","H","Thursday","CE","4201"
"CL309","NA","H","Thursday","CL","4203"
"CE615","NA","H","Thursday","CE","4205"
"CE661","NA","H","Thursday","CE","4208"
"ME605","NA","H","Tuesday","ME","1005"
"HS604","NA","H","Tuesday","HS","1102"
"RT514","NA","H","Tuesday","RT","1206"
"ME532","NA","H","Tuesday","ME","1G2"
"EE533","NA","H","Tuesday","EE","2202"
"CE222","NA","H","Tuesday","CE","4201"
"CL309","NA","H","Tuesday","CL","4203"
"CE570","NA","H","Tuesday","CE","4205"
"CE661","NA","H","Tuesday","CE","4208"
"MA685","NA","I","Thursday","MA","1104"
"BT618","NA","I","Thursday","BT","4210"
"MA685","NA","I","Tuesday","MA","1104"
"BT618","NA","I","Tuesday","BT","4210"
"CL309","NA","J","Thursday","CL","4203"
"CL309","NA","J","Tuesday","CL","4203"
"BT637","NA","K","Friday","BT","4207"
"BT629","NA","K","Friday","BT","4210"
"BT637","NA","K","Monday","BT","4207"
"BT629","NA","K","Monday","BT","4210"
"CL639","NA","K","Monday","CL","4G4"
"BT637","NA","K","Wednesday","BT","4207"
"BT629","NA","K","Wednesday","BT","4210"
"CL639","NA","K","Wednesday","CL","4G4"
"MA616","NA","L","Thursday","MA","1002"
"CL625","NA","L","Thursday","CL","4G3"
"MA616","NA","L","Tuesday","MA","1002"
"BT616","NA","L","Tuesday","BT","4210"
"CL625","NA","L","Tuesday","CL","4G3"
